# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Aug 29 06:43:29 2022
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
#
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_bmag:        B (Johnson) Magnitude
# COLUMN sy_bmagerr1:    B (Johnson) Magnitude Upper Unc
# COLUMN sy_bmagerr2:    B (Johnson) Magnitude Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_jmag:        J (2MASS) Magnitude
# COLUMN sy_jmagerr1:    J (2MASS) Magnitude Upper Unc
# COLUMN sy_jmagerr2:    J (2MASS) Magnitude Lower Unc
# COLUMN sy_hmag:        H (2MASS) Magnitude
# COLUMN sy_hmagerr1:    H (2MASS) Magnitude Upper Unc
# COLUMN sy_hmagerr2:    H (2MASS) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_umag:        u (Sloan) Magnitude
# COLUMN sy_umagerr1:    u (Sloan) Magnitude Upper Unc
# COLUMN sy_umagerr2:    u (Sloan) Magnitude Lower Unc
# COLUMN sy_gmag:        g (Sloan) Magnitude
# COLUMN sy_gmagerr1:    g (Sloan) Magnitude Upper Unc
# COLUMN sy_gmagerr2:    g (Sloan) Magnitude Lower Unc
# COLUMN sy_rmag:        r (Sloan) Magnitude
# COLUMN sy_rmagerr1:    r (Sloan) Magnitude Upper Unc
# COLUMN sy_rmagerr2:    r (Sloan) Magnitude Lower Unc
# COLUMN sy_imag:        i (Sloan) Magnitude
# COLUMN sy_imagerr1:    i (Sloan) Magnitude Upper Unc
# COLUMN sy_imagerr2:    i (Sloan) Magnitude Lower Unc
# COLUMN sy_zmag:        z (Sloan) Magnitude
# COLUMN sy_zmagerr1:    z (Sloan) Magnitude Upper Unc
# COLUMN sy_zmagerr2:    z (Sloan) Magnitude Lower Unc
# COLUMN sy_w1mag:       W1 (WISE) Magnitude
# COLUMN sy_w1magerr1:   W1 (WISE) Magnitude Upper Unc
# COLUMN sy_w1magerr2:   W1 (WISE) Magnitude Lower Unc
# COLUMN sy_w2mag:       W2 (WISE) Magnitude
# COLUMN sy_w2magerr1:   W2 (WISE) Magnitude Upper Unc
# COLUMN sy_w2magerr2:   W2 (WISE) Magnitude Lower Unc
# COLUMN sy_w3mag:       W3 (WISE) Magnitude
# COLUMN sy_w3magerr1:   W3 (WISE) Magnitude Upper Unc
# COLUMN sy_w3magerr2:   W3 (WISE) Magnitude Lower Unc
# COLUMN sy_w4mag:       W4 (WISE) Magnitude
# COLUMN sy_w4magerr1:   W4 (WISE) Magnitude Upper Unc
# COLUMN sy_w4magerr2:   W4 (WISE) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN sy_icmag:       I (Cousins) Magnitude
# COLUMN sy_icmagerr1:   I (Cousins) Magnitude Upper Unc
# COLUMN sy_icmagerr2:   I (Cousins) Magnitude Lower Unc
# COLUMN sy_tmag:        TESS Magnitude
# COLUMN sy_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN sy_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN sy_kepmag:      Kepler Magnitude
# COLUMN sy_kepmagerr1:  Kepler Magnitude Upper Unc
# COLUMN sy_kepmagerr2:  Kepler Magnitude Lower Unc
#
default_flag,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_umag,sy_umagerr1,sy_umagerr2,sy_gmag,sy_gmagerr1,sy_gmagerr2,sy_rmag,sy_rmagerr1,sy_rmagerr2,sy_imag,sy_imagerr1,sy_imagerr2,sy_zmag,sy_zmagerr1,sy_zmagerr2,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w4mag,sy_w4magerr1,sy_w4magerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_icmag,sy_icmagerr1,sy_icmagerr2,sy_tmag,sy_tmagerr1,sy_tmagerr2,sy_kepmag,sy_kepmagerr1,sy_kepmagerr2
1,6.0050000,0.0160000,-0.0160000,4.8262000,0.0230000,-0.0230000,2.9490000,0.2340000,-0.2340000,2.1970000,0.1960000,-0.1960000,2.0850000,0.2160000,-0.2160000,,,,,,,,,,,,,,,,-0.1520000,,,0.3720000,,,2.0220000,0.0130000,-0.0130000,1.8920000,0.0120000,-0.0120000,4.4321600,0.0062380,-0.0062380,,,,3.7535000,0.0087000,-0.0087000,,,
1,5.6460000,0.0210000,-0.0210000,5.0335200,0.0230000,-0.0230000,3.9600000,0.2960000,-0.2960000,3.7360000,0.2240000,-0.2240000,3.7500000,0.3400000,-0.3400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8783700,0.0038294,-0.0038294,,,,4.4698000,0.0073000,-0.0073000,,,
1,5.6460000,0.0210000,-0.0210000,5.0335200,0.0230000,-0.0230000,3.9600000,0.2960000,-0.2960000,3.7360000,0.2240000,-0.2240000,3.7500000,0.3400000,-0.3400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8783700,0.0038294,-0.0038294,,,,4.4698000,0.0073000,-0.0073000,,,
1,5.6460000,0.0210000,-0.0210000,5.0335200,0.0230000,-0.0230000,3.9600000,0.2960000,-0.2960000,3.7360000,0.2240000,-0.2240000,3.7500000,0.3400000,-0.3400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8783700,0.0038294,-0.0038294,,,,4.4698000,0.0073000,-0.0073000,,,
1,5.4860000,0.0230000,-0.0230000,5.2114900,0.0230000,-0.0230000,4.7440000,0.0370000,-0.0370000,4.7700000,0.0760000,-0.0760000,4.5370000,0.0240000,-0.0240000,,,,,,,,,,,,,,,,4.5430000,0.2100000,-0.2100000,4.3100000,0.1170000,-0.1170000,4.5750000,0.0180000,-0.0180000,4.3900000,0.0230000,-0.0230000,5.1580600,0.0023075,-0.0023075,,,,4.9574000,0.0065000,-0.0065000,,,
1,6.1040000,0.0200000,-0.0200000,5.4530900,0.0230000,-0.0230000,4.6550000,0.2960000,-0.2960000,4.2340000,0.2700000,-0.2700000,3.9110000,0.0210000,-0.0210000,,,,,,,,,,,,,,,,3.9090000,0.3870000,-0.3870000,3.6240000,0.2460000,-0.2460000,3.9290000,0.0160000,-0.0160000,3.9040000,0.0240000,-0.0240000,5.2864700,0.0027680,-0.0027680,,,,4.8576000,0.0069000,-0.0069000,,,
1,6.8160000,0.0190000,-0.0190000,5.9508400,0.0230000,-0.0230000,4.7680000,0.2440000,-0.2440000,4.2650000,0.2340000,-0.2340000,4.0150000,0.0360000,-0.0360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7297300,0.0008523,-0.0008523,,,,5.2058000,0.0061000,-0.0061000,,,
1,6.8160000,0.0190000,-0.0190000,5.9508400,0.0230000,-0.0230000,4.7680000,0.2440000,-0.2440000,4.2650000,0.2340000,-0.2340000,4.0150000,0.0360000,-0.0360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7297300,0.0008523,-0.0008523,,,,5.2058000,0.0061000,-0.0061000,,,
1,6.8160000,0.0190000,-0.0190000,5.9508400,0.0230000,-0.0230000,4.7680000,0.2440000,-0.2440000,4.2650000,0.2340000,-0.2340000,4.0150000,0.0360000,-0.0360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7297300,0.0008523,-0.0008523,,,,5.2058000,0.0061000,-0.0061000,,,
1,6.8160000,0.0190000,-0.0190000,5.9508400,0.0230000,-0.0230000,4.7680000,0.2440000,-0.2440000,4.2650000,0.2340000,-0.2340000,4.0150000,0.0360000,-0.0360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7297300,0.0008523,-0.0008523,,,,5.2058000,0.0061000,-0.0061000,,,
1,6.8160000,0.0190000,-0.0190000,5.9508400,0.0230000,-0.0230000,4.7680000,0.2440000,-0.2440000,4.2650000,0.2340000,-0.2340000,4.0150000,0.0360000,-0.0360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7297300,0.0008523,-0.0008523,,,,5.2058000,0.0061000,-0.0061000,,,
1,6.7960000,0.0190000,-0.0190000,5.8730700,0.0230000,-0.0230000,4.2720000,0.2540000,-0.2540000,3.8250000,0.2520000,-0.2520000,3.7010000,0.3000000,-0.3000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6068600,0.0010850,-0.0010850,,,,5.0436000,0.0061000,-0.0061000,,,
1,0.0720000,0.2440000,-0.2440000,4.6955000,0.0462000,-0.0462000,3.3340000,0.2000000,-0.2000000,2.9740000,0.1760000,-0.1760000,2.9560000,0.2360000,-0.2360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5405200,0.0055701,-0.0055701,,,,4.0850000,0.0082000,-0.0082000,,,
1,0.0720000,0.2440000,-0.2440000,4.6955000,0.0462000,-0.0462000,3.3340000,0.2000000,-0.2000000,2.9740000,0.1760000,-0.1760000,2.9560000,0.2360000,-0.2360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5405200,0.0055701,-0.0055701,,,,4.0850000,0.0082000,-0.0082000,,,
1,0.0720000,0.2440000,-0.2440000,4.6955000,0.0462000,-0.0462000,3.3340000,0.2000000,-0.2000000,2.9740000,0.1760000,-0.1760000,2.9560000,0.2360000,-0.2360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5405200,0.0055701,-0.0055701,,,,4.0850000,0.0082000,-0.0082000,,,
1,5.0130000,0.0170000,-0.0170000,3.9500000,0.0300000,-0.0300000,2.1730000,0.2440000,-0.2440000,1.6790000,0.2340000,-0.2340000,1.5640000,0.2520000,-0.2520000,,,,,,,,,,,,,,,,-0.6820000,,,-0.5250000,,,1.6530000,0.0140000,-0.0140000,1.5410000,0.0150000,-0.0150000,3.6785300,0.0041348,-0.0041348,,,,3.0677000,1.8692000,-1.8692000,,,
1,5.0130000,0.0170000,-0.0170000,3.9500000,0.0300000,-0.0300000,2.1730000,0.2440000,-0.2440000,1.6790000,0.2340000,-0.2340000,1.5640000,0.2520000,-0.2520000,,,,,,,,,,,,,,,,-0.6820000,,,-0.5250000,,,1.6530000,0.0140000,-0.0140000,1.5410000,0.0150000,-0.0150000,3.6785300,0.0041348,-0.0041348,,,,3.0677000,1.8692000,-1.8692000,,,
1,5.6780000,0.0200000,-0.0200000,4.9680800,0.0230000,-0.0230000,3.7980000,0.2860000,-0.2860000,3.4570000,0.2060000,-0.2060000,3.5000000,0.2940000,-0.2940000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7617800,0.0044158,-0.0044158,,,,4.2943000,0.0075000,-0.0075000,,,
1,6.3660000,0.0180000,-0.0180000,5.3532000,0.0230000,-0.0230000,3.9310000,0.2620000,-0.2620000,3.3180000,0.2140000,-0.2140000,3.2070000,0.2720000,-0.2720000,,,,,,,,,,,,,,,,2.1010000,,,2.7910000,0.4940000,-0.4940000,3.0380000,0.0080000,-0.0080000,2.9880000,0.0210000,-0.0210000,5.0934300,0.0039324,-0.0039324,,,,4.5054000,0.0072000,-0.0072000,,,
1,7.8340000,0.0190000,-0.0190000,6.8329500,0.0230000,-0.0230000,5.0690000,0.0270000,-0.0270000,4.7490000,0.0360000,-0.0360000,4.5150000,0.0200000,-0.0200000,,,,,,,,,,,,,,,,4.4680000,0.2630000,-0.2630000,4.1870000,0.1170000,-0.1170000,4.4730000,0.0140000,-0.0140000,4.4150000,0.0260000,-0.0260000,6.5589600,0.0002370,-0.0002370,,,,5.9676100,0.0064000,-0.0064000,,,
1,6.6750000,0.0190000,-0.0190000,5.6430700,0.0230000,-0.0230000,3.9400000,0.2660000,-0.2660000,3.3860000,0.2340000,-0.2340000,3.2660000,0.2580000,-0.2580000,,,,,,,,,,,,,,,,3.3130000,0.5070000,-0.5070000,3.0360000,0.2750000,-0.2750000,3.2970000,0.0120000,-0.0120000,3.2420000,0.0220000,-0.0220000,5.3758800,0.0031065,-0.0031065,,,,4.7785300,0.0074000,-0.0074000,,,
1,5.3500000,0.0160000,-0.0160000,4.2394600,0.0230000,-0.0230000,2.2630000,0.2460000,-0.2460000,1.6900000,0.2160000,-0.2160000,1.5970000,0.2360000,-0.2360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9531100,0.0088430,-0.0088430,,,,3.3221000,1.9683000,-1.9683000,,,
1,7.1930000,0.1332820,-0.1332820,7.0760000,0.0420000,-0.0420000,5.9360000,0.0180000,-0.0180000,5.0620000,0.0200000,-0.0200000,4.2300000,0.0160000,-0.0160000,,,,,,,,,,,,,,,,3.2890000,0.4500000,-0.4500000,1.6690000,,,0.5420000,0.0130000,-0.0130000,-1.7230000,0.0010000,-0.0010000,7.0785400,0.0010490,-0.0010490,,,,6.9432100,0.0069000,-0.0069000,,,
1,10.1480000,0.0940000,-0.0940000,9.1300000,0.0300000,-0.0300000,7.5760000,0.0240000,-0.0240000,7.0880000,0.0210000,-0.0210000,6.9810000,0.0240000,-0.0240000,,,,,,,,,,,,,,,,6.8970000,0.0600000,-0.0600000,6.8880000,0.0200000,-0.0200000,6.8580000,0.0160000,-0.0160000,6.8290000,0.0580000,-0.0580000,8.8378000,0.0013320,-0.0013320,,,,8.2763000,0.0062000,-0.0062000,,,
1,10.2090000,0.0360000,-0.0360000,8.8100000,0.1000000,-0.1000000,5.4360000,0.0170000,-0.0170000,4.8310000,0.0160000,-0.0160000,4.5290000,0.0200000,-0.0200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8403800,0.0007310,-0.0007310,,,,6.7550000,0.0320000,-0.0320000,,,
1,10.2090000,0.0360000,-0.0360000,8.8100000,0.1000000,-0.1000000,5.4360000,0.0170000,-0.0170000,4.8310000,0.0160000,-0.0160000,4.5290000,0.0200000,-0.0200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8403800,0.0007310,-0.0007310,,,,6.7550000,0.0320000,-0.0320000,,,
1,10.7950000,0.0720000,-0.0720000,9.5770000,0.0080000,-0.0080000,6.9600000,0.0210000,-0.0210000,6.1860000,0.0420000,-0.0420000,6.0210000,0.0210000,-0.0210000,15.4530000,0.0123782,-0.0123782,10.3389000,0.0003890,-0.0003890,9.0547300,0.0001516,-0.0001516,8.5670800,0.0001229,-0.0001229,8.6502710,0.0005117,-0.0005117,5.9560000,0.1190000,-0.1190000,5.9760000,0.0420000,-0.0420000,5.9690000,0.0150000,-0.0150000,5.8290000,0.0450000,-0.0450000,8.9977000,0.0002920,-0.0002920,,,,8.2014000,0.0067000,-0.0067000,,,
1,10.5810000,0.0310000,-0.0310000,9.7800000,0.0300000,-0.0300000,7.8820000,0.0290000,-0.0290000,7.4550000,0.0180000,-0.0180000,7.3360000,0.0230000,-0.0230000,,,,,,,,,,,,,,,,7.2070000,0.0350000,-0.0350000,7.3500000,0.0200000,-0.0200000,7.2890000,0.0170000,-0.0170000,7.1760000,0.0860000,-0.0860000,9.3510800,0.0002530,-0.0002530,,,,8.7505000,0.0060000,-0.0060000,,,
1,11.3870000,0.1190000,-0.1190000,10.4100000,0.0100000,-0.0100000,8.3720000,0.0210000,-0.0210000,7.8620000,0.0290000,-0.0290000,7.7180000,0.0170000,-0.0170000,15.5207000,0.0115586,-0.0115586,10.8903000,0.0004042,-0.0004042,10.0066000,0.0002792,-0.0002792,9.7151300,0.0003429,-0.0003429,10.3566000,0.0016315,-0.0016315,7.6490000,0.0290000,-0.0290000,7.7990000,0.0190000,-0.0190000,7.6920000,0.0180000,-0.0180000,7.4250000,0.1520000,-0.1520000,9.9918000,0.0004580,-0.0004580,,,,9.3605000,0.0072000,-0.0072000,,,
1,10.1210000,0.0420000,-0.0420000,9.0100000,0.0300000,-0.0300000,7.1540000,0.0200000,-0.0200000,6.6640000,0.0180000,-0.0180000,6.5250000,0.0160000,-0.0160000,,,,,,,,,,,,,,,,6.5270000,0.0750000,-0.0750000,6.5380000,0.0230000,-0.0230000,6.4990000,0.0150000,-0.0150000,6.3770000,0.0560000,-0.0560000,8.7178000,0.0002910,-0.0002910,,,,8.1004000,0.0070000,-0.0070000,,,
1,10.9890000,0.0730000,-0.0730000,9.7430000,0.0080000,-0.0080000,7.2990000,0.0230000,-0.0230000,6.6060000,0.0210000,-0.0210000,6.4200000,0.0210000,-0.0210000,14.9129000,0.0069337,-0.0069337,10.5155000,0.0003238,-0.0003238,9.2773900,0.0002714,-0.0002714,8.8404900,0.0001978,-0.0001978,8.9778400,0.0007053,-0.0007053,6.3800000,0.0860000,-0.0860000,6.3550000,0.0240000,-0.0240000,6.3630000,0.0150000,-0.0150000,6.1910000,0.0520000,-0.0520000,9.2268400,0.0004420,-0.0004420,,,,8.4752000,0.0063000,-0.0063000,,,
1,10.9890000,0.0730000,-0.0730000,9.7430000,0.0080000,-0.0080000,7.2990000,0.0230000,-0.0230000,6.6060000,0.0210000,-0.0210000,6.4200000,0.0210000,-0.0210000,14.9129000,0.0069337,-0.0069337,10.5155000,0.0003238,-0.0003238,9.2773900,0.0002714,-0.0002714,8.8404900,0.0001978,-0.0001978,8.9778400,0.0007053,-0.0007053,6.3800000,0.0860000,-0.0860000,6.3550000,0.0240000,-0.0240000,6.3630000,0.0150000,-0.0150000,6.1910000,0.0520000,-0.0520000,9.2268400,0.0004420,-0.0004420,,,,8.4752000,0.0063000,-0.0063000,,,
1,10.7200000,0.0610000,-0.0610000,9.3670000,0.0080000,-0.0080000,7.0030000,0.0190000,-0.0190000,6.3370000,0.0200000,-0.0200000,6.1690000,0.0270000,-0.0270000,14.3374000,0.0042651,-0.0042651,10.1863000,0.0004240,-0.0004240,8.9417110,0.0003700,-0.0003700,8.4922800,0.0005281,-0.0005281,8.9044000,0.0010266,-0.0010266,6.1070000,0.0940000,-0.0940000,6.1410000,0.0350000,-0.0350000,6.1060000,0.0150000,-0.0150000,5.9910000,0.0430000,-0.0430000,8.9161300,0.0004680,-0.0004680,,,,8.1716000,0.0065000,-0.0065000,,,
1,11.7650000,0.1610000,-0.1610000,10.8490000,0.0120000,-0.0120000,9.7700010,0.0220000,-0.0220000,9.4320000,0.0220000,-0.0220000,9.3680000,0.0180000,-0.0180000,,,,,,,,,,,,,,,,9.3100000,0.0240000,-0.0240000,9.3440000,0.0200000,-0.0200000,9.3320000,0.0380000,-0.0380000,8.9760000,0.5270000,-0.5270000,10.8644000,0.0002490,-0.0002490,,,,10.4021000,0.0060000,-0.0060000,11.040,,
1,10.5360000,0.1900000,-0.1900000,9.6700000,0.0300000,-0.0300000,8.0630000,0.0230000,-0.0230000,7.6450000,0.0240000,-0.0240000,7.5570000,0.0240000,-0.0240000,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4126600,0.0002550,-0.0002550,,,,8.8588000,0.0060000,-0.0060000,,,
1,10.3520000,0.0360000,-0.0360000,9.1390000,0.0040000,-0.0040000,6.7040000,0.0210000,-0.0210000,6.0770000,0.0470000,-0.0470000,5.9040000,0.0180000,-0.0180000,,,,,,,,,,,,,,,,5.8870000,0.1030000,-0.1030000,5.8310000,0.0520000,-0.0520000,5.8540000,0.0160000,-0.0160000,5.7460000,0.0430000,-0.0430000,8.6556900,0.0003650,-0.0003650,,,,7.8885000,0.0078000,-0.0078000,,,
1,10.5100000,0.8530000,-0.8530000,8.6900000,0.0300000,-0.0300000,6.3850000,0.0180000,-0.0180000,5.7910000,0.0270000,-0.0270000,5.6450000,0.0170000,-0.0170000,,,,,,,,,,,,,,,,5.5550000,0.1810000,-0.1810000,5.4970000,0.0540000,-0.0540000,5.5610000,0.0150000,-0.0150000,5.4790000,0.0450000,-0.0450000,8.2644900,0.0007610,-0.0007610,,,,7.5248000,0.0065000,-0.0065000,,,
1,10.5080000,0.0470000,-0.0470000,9.3810000,0.0050000,-0.0050000,7.2460000,0.0190000,-0.0190000,6.7290000,0.0240000,-0.0240000,6.5710000,0.0210000,-0.0210000,,,,,,,,,,,,,,,,6.5030000,0.0790000,-0.0790000,6.5250000,0.0220000,-0.0220000,6.5090000,0.0160000,-0.0160000,6.3630000,0.0620000,-0.0620000,9.0285100,0.0002350,-0.0002350,,,,8.3267800,0.0060000,-0.0060000,,,
1,10.2990000,0.1970000,-0.1970000,9.3800000,0.0300000,-0.0300000,7.8260000,0.0190000,-0.0190000,7.4430000,0.0310000,-0.0310000,7.3310000,0.0210000,-0.0210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1530500,0.0001630,-0.0001630,,,,8.6036000,0.0060000,-0.0060000,,,
1,10.3790000,0.0400000,-0.0400000,9.3740000,0.0030000,-0.0030000,7.8230000,0.0200000,-0.0200000,7.3580000,0.0160000,-0.0160000,7.2880000,0.0240000,-0.0240000,,,,,,,,,,,,,,,,7.1770000,0.0450000,-0.0450000,7.2890000,0.0200000,-0.0200000,7.2430000,0.0170000,-0.0170000,7.1350000,0.0950000,-0.0950000,9.1743900,0.0005330,-0.0005330,,,,8.6054000,0.0060000,-0.0060000,,,
1,9.8300000,0.0370000,-0.0370000,8.9600000,0.0300000,-0.0300000,7.3030000,0.0200000,-0.0200000,6.8950000,0.0200000,-0.0200000,6.7800000,0.0170000,-0.0170000,,,,,,,,,,,,,,,,6.7110000,0.0720000,-0.0720000,6.7300000,0.0210000,-0.0210000,6.7400000,0.0150000,-0.0150000,6.6700000,0.0410000,-0.0410000,8.7050000,0.0002570,-0.0002570,,,,8.1519000,0.0060000,-0.0060000,,,
1,9.9140000,0.1680000,-0.1680000,9.0100000,0.0300000,-0.0300000,7.4830000,0.0230000,-0.0230000,7.1360000,0.0200000,-0.0200000,6.9960000,0.0260000,-0.0260000,,,,,,,,,,,,,,,,6.8670000,0.0620000,-0.0620000,7.0010000,0.0200000,-0.0200000,6.9850000,0.0180000,-0.0180000,6.9770000,0.0930000,-0.0930000,8.7810100,0.0002530,-0.0002530,,,,8.2452000,0.0060000,-0.0060000,8.809,,
1,10.9720000,0.0620000,-0.0620000,9.7000000,0.0300000,-0.0300000,7.1280000,0.0180000,-0.0180000,6.5170000,0.0590000,-0.0590000,6.3050000,0.0180000,-0.0180000,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1067700,0.0006020,-0.0006020,,,,8.2906000,0.0060000,-0.0060000,,,
1,10.9720000,0.0620000,-0.0620000,9.7000000,0.0300000,-0.0300000,7.1280000,0.0180000,-0.0180000,6.5170000,0.0590000,-0.0590000,6.3050000,0.0180000,-0.0180000,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1067700,0.0006020,-0.0006020,,,,8.2906000,0.0060000,-0.0060000,,,
1,10.8800000,0.0870000,-0.0870000,9.8600000,0.0300000,-0.0300000,7.9600000,0.0200000,-0.0200000,7.4980000,0.0470000,-0.0470000,7.3230000,0.0210000,-0.0210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5033100,0.0004180,-0.0004180,,,,8.8600000,0.0060000,-0.0060000,,,
1,10.8800000,0.0870000,-0.0870000,9.8600000,0.0300000,-0.0300000,7.9600000,0.0200000,-0.0200000,7.4980000,0.0470000,-0.0470000,7.3230000,0.0210000,-0.0210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5033100,0.0004180,-0.0004180,,,,8.8600000,0.0060000,-0.0060000,,,
1,10.8780000,0.0880000,-0.0880000,10.0130000,0.0070000,-0.0070000,8.6110000,0.0320000,-0.0320000,8.3000000,0.0400000,-0.0400000,8.1240000,0.0260000,-0.0260000,,,,,,,,,,,,,,,,8.1090000,0.0220000,-0.0220000,8.1410000,0.0190000,-0.0190000,8.1450010,0.0220000,-0.0220000,7.5660000,0.1580000,-0.1580000,9.8398100,0.0006070,-0.0006070,,,,9.3253000,0.0060000,-0.0060000,,,
1,11.2430000,0.0330000,-0.0330000,10.0300000,0.0300000,-0.0300000,7.6510000,0.0230000,-0.0230000,7.0310000,0.0310000,-0.0310000,6.8670000,0.0240000,-0.0240000,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4851100,0.0005180,-0.0005180,,,,8.7204000,0.0060000,-0.0060000,,,
1,11.2430000,0.0330000,-0.0330000,10.0300000,0.0300000,-0.0300000,7.6510000,0.0230000,-0.0230000,7.0310000,0.0310000,-0.0310000,6.8670000,0.0240000,-0.0240000,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4851100,0.0005180,-0.0005180,,,,8.7204000,0.0060000,-0.0060000,,,
1,11.3130000,0.0770000,-0.0770000,10.0380000,0.0090000,-0.0090000,7.9400000,0.0260000,-0.0260000,7.3710000,0.0510000,-0.0510000,7.1510000,0.0230000,-0.0230000,,,,,,,,,,,,,,,,7.0510000,0.0470000,-0.0470000,7.2170000,0.0200000,-0.0200000,7.0940000,0.0160000,-0.0160000,6.9830000,0.0930000,-0.0930000,9.6997100,0.0003370,-0.0003370,,,,8.9990000,0.0076000,-0.0076000,,,
1,10.6770000,0.0280000,-0.0280000,9.6200000,0.0300000,-0.0300000,7.5740000,0.0190000,-0.0190000,7.0270000,0.0330000,-0.0330000,6.9140000,0.0240000,-0.0240000,14.1468000,0.0055258,-0.0055258,10.2994000,0.0003215,-0.0003215,9.2110400,0.0002843,-0.0002843,8.8696400,0.0001575,-0.0001575,9.0095600,0.0006660,-0.0006660,,,,,,,,,,,,,9.2011200,0.0005140,-0.0005140,,,,8.5246000,0.0060000,-0.0060000,,,
1,,,,13.9500000,0.2000000,-0.2000000,8.7750000,0.0200000,-0.0200000,8.2080000,0.0380000,-0.0380000,7.8330000,0.0240000,-0.0240000,17.4608000,0.0101745,-0.0101745,15.0603000,0.0039147,-0.0039147,13.9494000,0.0095067,-0.0095067,14.1848000,0.0115465,-0.0115465,13.2956000,0.0127474,-0.0127474,,,,,,,,,,,,,12.1232000,0.0010500,-0.0010500,,,,10.6701000,0.0078729,-0.0078729,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,16.7750000,0.1760000,-0.1760000,15.5740000,0.1090000,-0.1090000,14.5930000,0.0980000,-0.0980000,,,,,,,,,,,,,,,,13.9900000,0.0440000,-0.0440000,13.2310000,0.0370000,-0.0370000,10.5210000,0.1590000,-0.1590000,8.0560000,,,,,,,,,18.5250000,1.0000000,-1.0000000,,,
1,,,,,,,12.6740000,0.0280000,-0.0280000,11.3170000,0.0240000,-0.0240000,10.7030000,0.0230000,-0.0230000,,,,,,,,,,,,,,,,10.2750000,0.1690000,-0.1690000,10.2010000,0.0200000,-0.0200000,10.1080000,0.0510000,-0.0510000,9.4060000,,,17.2934000,0.0013960,-0.0013960,,,,15.6098000,0.0080000,-0.0080000,,,
1,15.5600000,0.1610000,-0.1610000,13.6420000,0.1720000,-0.1720000,9.4800000,0.0200000,-0.0200000,8.4310000,0.0400000,-0.0400000,7.7930000,0.0200000,-0.0200000,15.8080000,0.0073289,-0.0073289,14.0660000,0.0021977,-0.0021977,12.4044000,0.0010003,-0.0010003,11.6913000,0.0004216,-0.0004216,13.0358000,0.0127056,-0.0127056,6.7560000,0.0680000,-0.0680000,6.0320000,0.0380000,-0.0380000,4.3670000,0.0140000,-0.0140000,2.4120000,0.0260000,-0.0260000,12.1454000,0.0118660,-0.0118660,,,,11.1809000,0.0240000,-0.0240000,12.126,,
